dmnt_topic,pct_contrib,reviewText,main_cat,category,brand,document,word_cnt,overall
14,0.36660000681877136,"Great light for the price. We really like the frosted glass which hides the new led bulbs but still let's the light through. The two nuts that hold the lanterns together were a bit on the delicate side as stated by some reviews but with a little care when unpackaging and installing, we had no issues.",Tools & Home Improvement,27,Nuvo Lighting,great light price really like frosted glass hide bulb still let's light nut hold lantern together delicate side stated review little care unpackaging installing issue,56,5.0
5,0.3869999945163727,Perfect for projecting light on an art piece and other uses as well. Nice!,Tools & Home Improvement,27,Philips,perfect projecting light piece us well nice,14,5.0
21,0.25690001249313354,This faucet is just amazing!  The instructions were great as well.  I bought this as a demo model and when it got here I couldn't tell that it had ever been opened.  Very sturdily constructed!  I would buy this again.,Tools & Home Improvement,27,DELTA FAUCET,faucet amazing instruction great well bought demo model tell ever opened sturdily constructed would,40,5.0
26,0.37299999594688416,"Hit smart button on Garage motor, adjacent led flashes, press remote, Garage motor light flashes, done! 30 secs maybe? These remotes even have batteries in already so don't pop them open!",Tools & Home Improvement,27,Chamberlain,smart button garage motor adjacent flash press remote garage motor light flash done sec maybe remote even battery already open,31,5.0
26,0.5773000121116638,My first remote did not work because I ordered the wrong one.  It is important to check the color of the learn button on the garage door opener before ordering.  You can check the various remotes on line at LiftMaster Remote Compatibility.  Got to have the correct color.  It took less than a minute to program the remote.,Tools & Home Improvement,27,LiftMaster,first remote work ordered wrong important check color learn button garage door opener ordering check various remote line liftmaster remote compatibility correct color took le minute program remote,58,5.0
19,0.2899999916553497,"The perfect solution for a ""too-deep"" valve rough-in or an extended tile-wall addition. Nothing beats the original Moen parts.",Tools & Home Improvement,27,Moen,perfect solution deep valve rough extended tile wall addition nothing beat original moen part,19,5.0
19,0.679099977016449,"I love that I don't have to think about changing my filter for 6 months. This goes in easily-- it's very simple to change, and they give you stickers to put on to remind yourself what month you'll need to change it again. The filter works well-- my water is always clear and pure tasting, without the chlorine smell/taste that I have in my regular tap water.",Tools & Home Improvement,27,Filtrete,love think changing filter month go easily simple change give sticker remind month need change filter work well water always clear pure tasting without chlorine smell taste regular water,67,5.0
8,0.358599990606308,"They don't stay lit as long as I'd like, but I may not have the solar panel in direct enough sunlight. However, they're very pretty and look classy as a bottle light or window accent.",Amazon Home,25,Oak Leaf,stay long like solar panel direct enough sunlight however they're pretty look classy bottle light window accent,35,4.0
27,0.4083999991416931,Great value and works on my low voltage landscaping fixtures.,Industrial & Scientific,24,Anyray,great value work voltage landscaping fixture,10,5.0
15,0.3720999956130981,Let the fun projects begin.,Tools & Home Improvement,27,Bluecell,project begin,5,4.0
27,0.507099986076355,"best value for the money, work great",Tools & Home Improvement,27,Lights of America,best value money work great,7,5.0
4,0.3467999994754791,"DON'T BUY THESE FANS.  RADON AWAY DOES NOT HONOR THEIR WARRANTY UNLESS IT IS INSTALLED BY A ""LICENSED"" INSTALLER!",Industrial & Scientific,24,RadonAway,fan radon away doe honor warranty unless installed licensed installer,19,1.0
19,0.5087000131607056,Used this product to retro-fit my handheld shower head in an outdoor installation.  Works great.,Tools & Home Improvement,27,Gaoyu,used product retro handheld shower head outdoor installation work great,15,4.0
2,0.7583000063896179,Powerful and perfect for a contractor,Tools & Home Improvement,27,DEWALT,powerful perfect contractor,6,5.0
2,0.3467000126838684,"I bought this for our 3D printer, to free stubborn designs from the printer bed.  I use this lightweight hammer to tap the printer's spatula, to slip the spatula under those tightly-stuck prints.  Works great and doesn't damage the prints or the printer.  Remember to tap gently.",Tools & Home Improvement,27,Jewelry Displays & Boxes,bought printer free stubborn design printer lightweight hammer printer's spatula slip spatula tightly stuck print work great damage print printer remember gently,47,5.0
0,0.4672999978065491,This is a quality tool (General always is). It is one of those tools one can not easily do without.  The price is good and it was shipped quickly.,Tools & Home Improvement,27,General Tools Mfg Co In,quality tool general always tool easily without price good shipped quickly,29,5.0
22,0.2587000131607056,"it doesn't work with the Thaw plate as I was lead to believe, I'll use it eventually for coat or hat hanger..",Tools & Home Improvement,27,Liberty Hardware,work thaw plate lead believe i'll eventually coat hanger,22,4.0
11,0.3319000005722046,"Hey, it's just a sticky-backed piece of plastic. It works just fine, but its' hard to get TOO excited, ya know?",Tools & Home Improvement,27,DELTA FAUCET,sticky backed piece plastic work fine its' hard excited know,21,3.0
20,0.6888999938964844,The locks privacy locks were very easy to install.  I replaced three of the locks in less than 30 minutes. The color goes with the them of my bathroom and I love the style.  Looks wonderful.,Tools & Home Improvement,27,Kwikset,lock privacy lock easy install replaced three lock le minute color go bathroom love style look wonderful,36,5.0
0,0.22470000386238095,Ive had these about 5 years and perform great for the most part. The battery life is outstanding the only time i have had to charge these mid project was when remodeling a bathroom. The power on the hammer drill could be better I was expecting a little more out of it. The impact driver performs well it does have the tendency to jump out of place occasionally but other than that it will drill straight into anything for how its lasted I would say it is a fairly durable set,Tools & Home Improvement,27,Makita,year perform great part battery life outstanding time charge project remodeling bathroom power hammer drill could better expecting little impact driver performs well doe tendency jump place occasionally drill straight anything lasted would fairly durable,91,3.0
10,0.3497999906539917,"These are great for PT thread NOT NPT thread. Perfect seal, no leaks at all !",Tools & Home Improvement,27,Amico,great thread thread perfect seal leak,16,5.0
27,0.6717000007629395,Good price. Works as well as expected.,Tools & Home Improvement,27,Heath/Zenith,good price work well expected,7,5.0
26,0.6309999823570251,Great replacement for the inexpensive installed in our new house.  Easy to install and looks better than the cheaper models.,Tools & Home Improvement,27,Kidde,great replacement inexpensive installed house easy install look better cheaper model,20,5.0
23,0.3456999957561493,"I will be buying more. At this price and quality, it would be a good idea to have at least one extra in stock. Simple to install. If you cut the hole right (and using the right fittings) you could replace the valve without needing to re-solder.",Tools & Home Improvement,27,Kes,buying price quality would good idea least extra stock simple install hole right using right fitting could replace valve without needing solder,47,5.0
23,0.4203999936580658,Decent quality and a very good value.  BUT one should remember how much you pay for them and that golden consumer rule...you get what you paid for.  Works fine with cordless electric impact tool.  If you use them on air impact tools..... blame yourself.,Tools & Home Improvement,27,TEKTON,decent quality good value remember much golden consumer rule paid work fine cordless electric impact tool impact tool blame,44,4.0
23,0.8389000296592712,great tools always pick these . THE BEST,Tools & Home Improvement,27,Milwaukee,great tool always pick best,8,5.0
8,0.4111000001430512,The light is very bright and dimmable too.,Amazon Home,25,Zhuy,light bright dimmable,8,5.0
1,0.5224999785423279,"It's long enough for what I wanted it for.  I hook up my Netflix box so I could see netflix on my tv.  So I am happy with it.  But if you need a long cord, get a 50ft.  To make sure you have a long enough cors.",All Electronics,18,BoostWaves,long enough wanted hook netflix could netflix happy need long cord 50ft make sure long enough cors,48,5.0
23,0.4120999872684479,"Victorinox quality, good selection of blades and tools.  A gift for a grandchild, so it was nice to find a model without the corkscrew.",Sports & Outdoors,26,Victorinox,victorinox quality good selection blade tool gift grandchild nice find model without corkscrew,24,4.0
26,0.4952999949455261,I have 2 of these & love them. They work great & look nice. They are also fairly easy to install.,Tools & Home Improvement,27,InSinkErator,love work great look nice also fairly easy install,21,5.0
23,0.6403999924659729,"Not much to say, they are an excellent set of pliers that will probably out live me. You get what you pay for!",Tools & Home Improvement,27,Channellock,much excellent plier probably live,23,5.0
0,0.5490000247955322,Case works well and sockets aren't rusting too bad though I've been rained on while using them.,Tools & Home Improvement,27,TEKTON,case work well socket rusting though i've rained using,17,5.0
0,0.3700999915599823,Really nice.  The real test will be if it slips through airport security on my key chain.,Sports & Outdoors,26,True Utility,really nice real test slip airport security chain,17,5.0
14,0.5719000101089478,Replaced a burnt out incandescent bulb in a Milwuakee M12 work light. Not ridiculously bright but waaaay brighter than stock. Beam is much more focused than stock too.,Sports & Outdoors,26,HQRP,replaced burnt incandescent bulb milwuakee work light ridiculously bright waaaay brighter stock beam much focused stock,28,4.0
3,0.6071000099182129,"Great knife overall! I carry it with me most of the time and have used it very frequently. Its larger and heavier than i expected, which causes a bit of an issue in my pocket with my Iphone 6 Plus, but thats not Gerber's fault. I would love this knife if they had a bit smaller of an option.  The quality, durability, and ease of use is excellent. Seat belt cutter and window punch were the two reasons i purchased this...along with many reviews from EMT's and Firefighters that carry it regularly.",Tools & Home Improvement,27,Gerber,great knife overall carry time used frequently larger heavier expected cause issue pocket iphone plus thats gerber's fault would love knife smaller option quality durability ease excellent seat belt cutter window punch reason purchased along many review emt's firefighter carry regularly,92,4.0
25,0.23749999701976776,"Good stuff! I couldn't find the old cheap white plastic 'in the drain' disk filter I used a decade ago, for our new home, But as an upgrade, these do the trick. The metal rim helps make them blend in well with the existing sink drain, and the flexible base makes them easy to cleanout into our compost bin.",Amazon Home,25,OXO,good stuff find cheap white plastic drain' disk filter used decade home upgrade trick metal help make blend well existing sink drain flexible base make easy cleanout compost,59,5.0
28,0.3944000005722046,Lasted about a year before it went dead.  The solar panel stopped charging the battery. Nice price but the quality isn't there.,Tools & Home Improvement,27,Moonrays,lasted year went dead solar panel stopped charging battery nice price quality,22,2.0
3,0.3907000124454498,Super nice high end utility knife... gave out a few as gifts and they were well received.,Tools & Home Improvement,27,Great Neck Saw,super nice high utility knife gave gift well received,17,5.0
0,0.5083000063896179,Great little tool to keep on a key chain.,Tools & Home Improvement,27,Screwpop,great little tool keep chain,9,5.0
22,0.5968999862670898,I should have heeded the user warnings. The hose blew up after very few uses.,Tools & Home Improvement,27,WorthTrust,heeded user warning hose blew us,15,2.0
27,0.5022000074386597,Works as intended so far so good.,Tools & Home Improvement,27,Designers Edge,work intended good,7,5.0
9,0.2752000093460083,review for 3/16 nylon braid rope. Nice quality rope. Rope was intact and coiled neatly on a spool. I use this stuff for tying up loose ends. Seriously I would recommend this for general use. I have no idea of tensile strength but for what I use it for (general purposes) it serves me well. What's not to like.,Tools & Home Improvement,27,SGT KNOTS,review nylon braid rope nice quality rope rope intact coiled neatly spool stuff tying loose end seriously would recommend general idea tensile strength general purpose serf well what's like,59,5.0
3,0.7987999916076659,Nice somewhat unusual slip-joint design. Great blade shape for utility usage. It has half stops (nice feature) and delrin saw-cut scales. I recommend it.,Sports & Outdoors,26,Schrade,nice somewhat unusual slip joint design great blade shape utility usage half stop nice feature delrin scale recommend,24,4.0
13,0.39890000224113453,"Ironing board was scratching floor.  So glad this ""to-do"" didn't fall off my list",Tools & Home Improvement,27,World,ironing board scratching floor glad fall list,14,5.0
4,0.4869999885559082,"I bought these as a clear lens for motorcycling. However, the optical quality is not up-to-snuff, and I don't recommend them for that. Should be OK to mow the lawn in.",Tools & Home Improvement,27,DEWALT,bought clear lens motorcycling however optical quality snuff recommend lawn,31,3.0
27,0.5559999942779541,Looks great! Was easy to put up.,Tools & Home Improvement,27,Ekena Millwork,look great easy,7,5.0
15,0.31610000133514404,"I rigged 4"" x 4"" cedar posts with a small amber LED livewell lights (like you would use for a boat livewell).  Looks really nice with these post caps!",Tools & Home Improvement,27,Woodway,rigged cedar post small amber livewell light like would boat livewell look really nice post cap,29,5.0
8,0.4964999854564667,"Lightweight and easy to use.  Use it primarily when putting up hurricane shutters.  But, as a woman, I routinely have small projects which necessitate the need for this. Time will tell how long the battery will last.  When I purchased this, I did so because to replace the battery on my old one was nearly as much as getting this new B&D.",Tools & Home Improvement,27,Stanley,lightweight easy primarily putting hurricane shutter woman routinely small project necessitate need time tell long battery last purchased replace battery nearly much getting,62,5.0
19,0.7193999886512756,"These filters do not have the rated flow rate to be used as ""Whole House"" filters. Have been using this cartridge for years in a SS housing under the sink and are providing filtered water to to a dedicated cold drinking water faucet on the counter top next to the sink. This filter also supplies the ice  maker in the freezer. This Carbon filter will remove about 95% of the taste of ""Treated Water"". I use this water for making coffee & tea, as well as for cooking. I replace the cartridge about every 6 mos. to one year to maintain the quality of taste.",Industrial & Scientific,24,AquaPure,filter rated flow rate used whole house filter using cartridge year housing sink providing filtered water dedicated cold drinking water faucet counter next sink filter also supply maker freezer carbon filter remove taste treated water water making coffee well cooking replace cartridge every year maintain quality taste,105,4.0
27,0.8066999912261963,Great Product at the right price.,Industrial & Scientific,24,uxcell,great product right price,6,5.0
3,0.7372000217437744,60 in... little short fellers... but still fits me but just .... still nice and real leather,Tools & Home Improvement,27,Style N Craft,little short feller still fit still nice real leather,17,3.0
17,0.4492999911308289,Seems nice for the price,Tools & Home Improvement,27,Flexzion,seems nice price,5,5.0
25,0.4032000005245209,It's a very good seat but I had to send it back because it did not fit my round commode,Tools & Home Improvement,27,Kohler,good seat send back round commode,20,2.0
23,0.5297999978065491,Good deal for the price I paid on a lighting deal but the little pices are useless so I just throw them away and the majority of the package was little ones. Still worth the price I paid.,Tools & Home Improvement,27,X-Protector,good deal price paid lighting deal little pices useless throw away majority package little one still worth price paid,38,3.0
14,0.3889000117778778,Sturdy. Fit and finish is good. I removed the two light sockets and put a single 500 Watt halogen light in it. Can't beat it for the price ($17 when I bought it).,Tools & Home Improvement,27,Hubbell,sturdy finish good removed light socket single watt halogen light can't beat price bought,33,5.0
27,0.6712999939918518,"good price, grat quality, Thank You",Tools & Home Improvement,27,SUNTHIN,good price grat quality thank,6,5.0
4,0.5314000248908997,This light was smaller than I expected at first but actually works great. I love that the lights change color while its on and the sensor keeps it off during the day. I ordered this for my daughters room but I think I'm going to get another one for our bathroom as well!,Tools & Home Improvement,27,BINGONE,light smaller expected first actually work great love light change color sensor keep ordered daughter room think going another bathroom well,53,5.0
10,0.4189999997615814,"This is very strong solder, much stronger than is needed for electronics, and just about right for thin (up to about 14 gauge) sheet metal. You  MUST use the flux and a high-wattage HOT iron to heat the metal so it can melt the solder. But if you follow the correct steps to good soldering, then this solder gives very good strength to metal to metal joints.",Toys & Games,16,Stay-Brite,strong solder much stronger needed electronics right thin gauge sheet metal must flux high wattage iron heat metal melt solder follow correct step good soldering solder give good strength metal metal joint,67,5.0
21,0.5946000218391418,I was totally pleased with my T8 LED tubes. I have since ordered four more sets of four.  The service was super fast and I received them even faster.,Tools & Home Improvement,27,Hyperikon,totally pleased tube since ordered four set four service super fast received even faster,29,5.0
10,0.3587000072002411,"I bought the bare tool (no battery). With a 2.0AH battery, it will only drive the 3"" paper tape  nails about half way. I purchased a 5.0AH battery. It works much better, but still won't drive the 3"" nails all the way in. Easily drives the 2-3/8"" nails all the way in.",Tools & Home Improvement,27,DEWALT,bought bare tool battery battery drive paper tape nail half purchased battery work much better still drive nail easily drive nail,52,4.0
23,0.6651999950408936,"I have few different brands of clamps, these aren't my favorite but they are high quality for the price and function well.",Tools & Home Improvement,27,Adjustable Clamp,different brand clamp favorite high quality price function well,22,5.0
7,0.6776000261306763,"Got 2, but one kept falling off.",Tools & Home Improvement,27,OxyLED,kept falling,7,4.0
8,0.5992000102996826,so small. extremely high quality construction. ridiculously bright for its size. distance isn't crazy but it's about as good as you could possibly expect from such a small light source.  i got the silver one for the extra output but i don't even know if it matters. i'd bet the 90 lumen version is plenty.  packaging was very attractive.,Sports & Outdoors,26,OLIGHT,small extremely high quality construction ridiculously bright size distance crazy good could possibly expect small light source silver extra output even know matter lumen version plenty packaging attractive,59,5.0
0,0.9395999908447266,This is just a simple T20 torx screw driver but it is made with very tight tolerances.  I use it for working on my car as there are many T20 screws.  It just works better than my Craftsman Torx bits.,Tools & Home Improvement,27,Klein Tools,simple torx screw driver made tight tolerance working many screw work better craftsman torx bit,40,5.0
24,0.5896000266075134,It works very well.  Very satisfied with it. Only the container  is a little bit small. You must frequently empty it. Otherwise no complain about it.,Tools & Home Improvement,27,ArmorAll,work well satisfied container little small must frequently empty otherwise complain,26,5.0
0,0.37940001487731934,"See my review for all three wrenches. Cresent Ratcheting Socket Wrenches, 1/2, 3/8 and 1/4 inch. Purchased all at same time.",Tools & Home Improvement,27,Apex Tool Group,review three wrench cresent ratcheting socket wrench inch purchased time,21,5.0
21,0.290800005197525,"It is fun to write the Arduino programs to control these lights. There are several canned downloads to use, or just get you started. I would give the lights a 5, but they are too expensive. They need to be priced at 80% of the present price.",Tools & Home Improvement,27,ALITOVE,write arduino program control light several canned downloads started would give light expensive need priced present price,47,4.0
28,0.259799987077713,"My impact needed to have a chuck to deal with some heavy hardwood drilling, this was perfect.",Tools & Home Improvement,27,Neiko,impact needed chuck deal heavy hardwood drilling perfect,17,5.0
27,0.8389000296592712,Works Great! Would recommend to others.,Tools & Home Improvement,27,Platinum Blades,work great would recommend others,6,5.0
8,0.8460999727249146,"Very bright and portable. The different settings low, high, hold for light, and strobe is nice. Great for power outages, outdoor night activities, car emergencies, and when you need a flashlight in general.",Tools & Home Improvement,27,TECHLITE,bright portable different setting high hold light strobe nice great power outage outdoor night activity emergency need flashlight general,33,5.0
4,0.7907000184059143,"Great lamp for reading, or general illumination.  I love this for reading before retiring for the night.",Tools & Home Improvement,27,Brightech,great lamp reading general illumination love reading retiring night,17,5.0
6,0.483599990606308,Much thinner then any shoe cover have used on multiple job sites. They tear very easily. Should have spent a couple $ more for good covers.,Tools & Home Improvement,27,Abankey,much thinner shoe cover used multiple site tear easily spent couple good cover,26,2.0
0,0.31200000643730164,"These are exactly the kind of box cutter i used to use at a retail store a few years ago. Super cheap and low profile. Perfect for cutting boxes. If you need some more muscle for gripping so that you can do carpentry work, you may want to consider a more expensive box cutter with some plastic gripping",Office Products,22,Cosco,exactly kind cutter used retail store year super cheap profile perfect cutting box need muscle gripping carpentry work want consider expensive cutter plastic gripping,58,5.0
28,0.2818000018596649,"It is working alright, was a good fit to both the water outlet and hand showerhead. Let's see how long it lasts (based on other reviews, it looks like the product works between 1 month to 6 months.) I'll update how it does for me.",Tools & Home Improvement,27,Ufaucet,working alright good water outlet hand showerhead let's long last based review look like product work month month i'll update doe,45,4.0
22,0.2879000008106232,"I store my jumper cables under the rear seats of my pick-up. If I ever need to move them, they get caught up in everything, and flop around like an angry snake. Well no more. This tidy little bag is perfect. Well made, perfect size for any gauge (I have 2 of them - the other one for my 2 gauge tractor-winch leads). 5 stars.",Tools & Home Improvement,27,Bucket Boss,store jumper cable rear seat pick ever need move caught everything flop around like angry snake well tidy little perfect well made perfect size gauge gauge tractor winch lead star,65,5.0
26,0.2791000008583069,"Rather easy to install, had more issues removing the original parts out of the toilet. After I fine tuned the flushing choices the product works perfectly.",Tools & Home Improvement,27,Next by Danco,rather easy install issue removing original part toilet fine tuned flushing choice product work perfectly,26,4.0
11,0.396699994802475,Bulbs were completely useless the pins would not fit the holes in the lamp,Tools & Home Improvement,27,Anyray,bulb completely useless pin would hole lamp,14,1.0
8,0.6777999997138977,Not as bright as I thought.,Tools & Home Improvement,27,Eiko,bright thought,6,4.0
4,0.6204000115394592,I placed this on my side door. It is so bright and very sensitive. I love it.,Tools & Home Improvement,27,Lighting EVER,placed side door bright sensitive love,17,5.0
18,0.3197000026702881,"Well, it's sharp and snips small gauge wires easily; I also have been using this to cut cable ties, snip snip away...",Tools & Home Improvement,27,PekH,well sharp snip small gauge wire easily also using cable tie snip snip away,22,5.0
21,0.43959999084472656,"It looked like a great punch set but when it arrived, the punches were out of its cylinder container. When I placed them all back I the container I noticed one of the brass punch was bent at the base. As I tried to straighten it out it with my finger and thumb it broke in half at the base! Oh well right? But when I put the lid on the container it would not fit, Its too big. you get what you pay for, for sure with this one. It going back....",Tools & Home Improvement,27,SE,looked like great punch arrived punch cylinder container placed back container noticed brass punch bent base tried straighten finger thumb broke half base well right container would sure going back,93,1.0
28,0.3138000071048737,The previous owner of my house had put these on the deck steps and they have lasted countless winters with scraping of shovels and all the day to day traffic.  I recently had to replace the steps because the bottom step was starting to rot and unfortunately the original stair covers went with them.  Because of this I was thrilled to find them on here.  They seem to be the exact same thing i had and they will hopefully be just as durable.,Tools & Home Improvement,27,M-D Building Products,previous owner house deck step lasted countless winter scraping shovel traffic recently replace step bottom step starting unfortunately original stair cover went thrilled find seem exact thing hopefully durable,83,4.0
3,0.7653999924659729,"This knife is light, strong and razor sharp. The size is bang on, and you will barely notice it in your pocket. If you need a quality knife, look no further.",Sports & Outdoors,26,Kershaw,knife light strong razor sharp size bang barely notice pocket need quality knife look,31,5.0
17,0.4867999851703644,Works well with my 14 gallon vac,Tools & Home Improvement,27,Shop-Vac,work well gallon,7,5.0
0,0.6610999703407288,"I like this tool, it's very handy with the 4 different sizes, light weight and it doesn't take up much room in your tool bag.",Industrial & Scientific,24,Klein Tools,like tool handy different size light weight take much room tool,25,5.0
8,0.34119999408721924,"Unfortunately, this light is not very bright. In fact, it could be considered dim. I am using it outside to light up near the door for letting the dog in and out. It is OK, I suppose.  But, it did stick to the wall well. It's a brick wall, too, so that's something.",Tools & Home Improvement,27,Angel Light,unfortunately light bright fact could considered using outside light near door letting suppose stick wall well brick wall that's something,53,2.0
8,0.2345000058412552,"Great Light.  Love the magnets, too.",Automotive,23,Cliplight,great light love magnet,6,5.0
27,0.6377999782562256,Shower head works great. No complaints and would definitely recommend.,Tools & Home Improvement,27,Gideon,shower head work great complaint would definitely recommend,10,5.0
3,0.2529999911785126,"Needed this strong putty knife to get the old wax from my floors, it was a big job!",Tools & Home Improvement,27,TEKTON,needed strong putty knife floor,18,5.0
29,0.4519999921321869,Worked great for spraying lacquer on narrow face frames with my airless spray system.,Tools & Home Improvement,27,Graco,worked great spraying lacquer narrow face frame airless spray system,14,5.0
21,0.4948000013828278,"Fairly heavy tarp, decently constructed. I ordered the 4'X6' because I needed one exactly 4'X6'. The tarp I received was about 6 inches short in both length and width. Basically not worth bothering with returning it. I'll make it work until it wears out, then buy an actual 4'X6' tarp from someone else.  Would have given 5 stars if the description had matched what I received. I don't think they're being dishonest, just sloppy in either their manufacturing or advertising, or both.",Sports & Outdoors,26,Fox Outdoor,fairly heavy tarp decently constructed ordered 4'x6' needed exactly 4'x6' tarp received inch short length width basically worth bothering returning i'll make work wear actual 4'x6' tarp someone else would given star description matched received think they're dishonest sloppy either manufacturing advertising,82,2.0
27,0.2849000096321106,Easy to use and gets rid of that pocket full of keys Great price,Tools & Home Improvement,27,Master Lock,easy get pocket full key great price,14,5.0
8,0.4424999952316284,"Great lights, easy to install.  Great optional setting where they come on at dusk for as many hours as you want then switch off to motion detector mode.  Much better than setting timers inside to make it look like someone is home.  Installed 3 of these myself and have had no problems for 3 months now.",Tools & Home Improvement,27,RAB Lighting,great light easy install great optional setting come dusk many hour want switch motion detector mode much better setting timer inside make look like someone home installed problem month,56,5.0
4,0.4323999881744385,With this I am able to cut the size I need to use on the windows of my travel trailer camper.  Nice to reflect the hot sun away and it need be can also use to keep the camper dark for sleeping.,Tools & Home Improvement,27,Reflectix,able size need window travel trailer camper nice reflect away need also keep camper dark sleeping,42,4.0
8,0.3765999972820282,"This is an awesome light, very bright, I also like the fact, that the on/off button is big enough to operate with gloves on.  The strap that goes on your head is easily adjustable, and holds the light securely. The strap also seems to be heavy duty.  Easy to tilt the light up/down and zoomable, again while wearing gloves.  I feed my cattle sometimes late at night, after work, and this keeps me from having a rough encounter with a 1200 lb cow.  Oh and it's rechargeable, with three different charging cords,  USB, DC auto type, and just a regular plug in.  Very pleased",Sports & Outdoors,26,None,awesome light bright also like fact button enough operate glove strap go head easily adjustable hold light securely strap also seems heavy duty easy tilt light zoomable wearing glove feed cattle sometimes late night work keep rough encounter 1200 rechargeable three different charging cord auto type regular plug pleased,104,5.0
23,0.7294999957084656,This is by far the best i have ever used. Cost more but worth ever penny you give.for it.,Industrial & Scientific,24,Coilhose Pneumatics,best ever used cost worth ever penny give,19,5.0
14,0.26019999384880066,"My kitchen table usually ends up being a second desk.  The lamp needed replacing and I chose this one.  What a blessing all the light has been when I work at that table.  So mush better than the lamp it replaced.!  The switch is so convenient, and the 3 levels of light are great for whatever purpose it is being used.",Tools & Home Improvement,27,LEDwholesalers,kitchen table usually end second desk lamp needed replacing chose blessing light work table mush better lamp replaced switch convenient level light great whatever purpose used,61,5.0
7,0.4560000002384186,I used these pads for the bottoms of my kitchen chairs and table and now they slide very easily. I also used them to make one of my stacking letter trays a little higher so I can easily slip my papers into the slot.,Tools & Home Improvement,27,GRS Products,used pad bottom kitchen chair table slide easily also used make stacking letter tray little higher easily slip paper slot,44,5.0
17,0.4269999861717224,"well made; good, thick leather",Tools & Home Improvement,27,Estwing,well made good thick leather,5,5.0
3,0.5752999782562256,"I have had the Work Sharp knife and tool sharpener for several months now and it works great. I have sharpened knives, axes, shovels etc. without a glitch. Word got out about my sharpener, now I sharpen the neighbors knives.",Tools & Home Improvement,27,Work Sharp,work sharp knife tool sharpener several month work great sharpened knife ax shovel without glitch word sharpener sharpen neighbor knife,40,5.0
18,0.3438000082969665,This device is useful for centering the router Bosch POF 1400 ACE when installed in the milling table.,Tools & Home Improvement,27,DEWALT,device useful centering router bosch 1400 installed milling table,18,5.0
11,0.522599995136261,Makes a big difference.  Hair and skin softer immediately.  This is from the 20 something female who purchased distilled water to rinse her hair because of the hard florida water in her apartment.,Tools & Home Improvement,27,Eco Fresh Faucets,make difference hair skin softer immediately something female purchased distilled water rinse hair hard florida water apartment,33,5.0
20,0.4300999939441681,"Very pleased with this door knob.  ""Juno"" is better quality than the ""Tylo"", both from Qwikset.  For only a couple dollars more.  Highly recommend the ""Juno"" model series.  Smart-key works as advertised, easy-peasy.  Finally get my front door and back to use same key ... after too many years.",Tools & Home Improvement,27,Kwikset,pleased door knob juno better quality tylo qwikset couple dollar highly recommend juno model series smart work advertised easy peasy finally front door back many year,49,4.0
17,0.6777999997138977,Just what I needed & sturdy.,Tools & Home Improvement,27,Little Giant Ladder Systems,needed sturdy,6,5.0
27,0.7583000063896179,Thanks for a great product!,Industrial & Scientific,24,Soft Knees,thanks great product,5,5.0
9,0.28630000352859497,"I'm so glad I found these wood dyes.  What a ton of fun.  You can create virtually any color under the sun just by mixing these appropriately.  The packets are very small and it doesn't seem like you get a lot for your money but you just need a pinch to create a lot of dye.  It's the best way yet to stain wood without sealing it. What's cool about that is you can dye the wood, let it dry, and then glue it up.  So if you're making something with various colors you can color all the pieces separately then glue together without any bleeding.  And the colors can be very intense.  And because the dye comes in a powder, it never ""dries"" up or goes old.",Tools & Home Improvement,27,Keda Dyes,glad found wood dye create virtually color mixing appropriately packet small seem like money need pinch create best stain wood without sealing what's cool wood glue making something various color color piece separately glue together without bleeding color intense come powder never dry go,128,5.0
5,0.3380999863147736,Purchased for my daughter and it adds an extra degree of safety for her apartment.,Tools & Home Improvement,27,Master Lock,purchased daughter add extra degree safety apartment,15,5.0
26,0.7712000012397766,Exactly like the original. Very easy to install. Comes with fittings for two different installations and clear graphics instruction for proper assembly.,Tools & Home Improvement,27,GROHE,exactly like original easy install come fitting different installation clear graphic instruction proper assembly,22,5.0
6,0.7583000063896179,"A bit in the large side, but good.",Tools & Home Improvement,27,Rockler,large side good,8,5.0
26,0.30160000920295715,They make great towel rods on your dishwasher or refrigerator.,Tools & Home Improvement,27,Kenney Manufacturing,make great towel rod dishwasher refrigerator,10,5.0
22,0.2368000000715256,"I must be missing something, or else this is way over priced. I bought a simular product, a light bulb & the solar panel to charge the light, same specs as this light, same everything in fact except this setup comes with an extra USB port, to charge a phone with. On mine I would have to unplug the bulb and plug in my phone. My setup costs 12 bucks a bulb, so thats 24 bucks for the two that I bought, yet this one is 63 bucks and all you get is an extra USB port? Are you crazy?",Tools & Home Improvement,27,HKYH,must missing something else priced bought simular product light bulb solar panel charge light spec light everything fact except setup come extra port charge phone mine would unplug bulb plug phone setup cost buck bulb thats buck bought buck extra port crazy,100,1.0
1,0.3571999967098236,My granddaughter loves these bubblers.,Tools & Home Improvement,27,PowerTRC,granddaughter love bubbler,5,5.0
8,0.8066999912261963,Like this flashlight. Very bright. Would buy again,Tools & Home Improvement,27,ALEKO,like flashlight bright would,8,5.0
8,0.5303000211715698,using them outdoors and the light quickly even at low temperatures,Tools & Home Improvement,27,Philips LED,using outdoors light quickly even temperature,11,5.0
